10.5000 -1331.72787331
10.6000 -1331.75045803
10.7000 -1331.76759787
10.8000 -1331.77987785
10.9000 -1331.78779823
11.0000 -1331.79184514
11.1000 -1331.79240353
11.2000 -1331.78980925
11.3000 -1331.78439040
11.4000 -1331.77643710
11.5000 -1331.76625554
