10.5000 -1146.02925774
10.6000 -1146.03229386
10.7000 -1146.03264095
10.8000 -1146.03062990
10.9000 -1146.02652339
11.1000 -1146.01295647
11.2000 -1146.00393468
11.3000 -1145.99363698
11.4000 -1145.98222205
11.5000 -1145.96987983
11.6000 -1145.95671828
11.7000 -1145.94286242
11.8000 -1145.92840499
11.9000 -1145.91346401
12.0000 -1145.89811943
