10.0000 -93.44458147
10.0500 -93.44711913
10.1000 -93.44920713
10.1500 -93.45085403
10.2000 -93.45207273
10.2500 -93.45290597
10.3000 -93.45335323
10.4000 -93.45316005
10.4500 -93.45256384
10.5000 -93.45165923
10.5500 -93.45044713
10.6000 -93.44894719
10.6500 -93.44716832
10.7000 -93.44514246
